row_id,Prediction,PredictedLabel
154,0.996108,1
155,0.99991,1
156,0.996733,1
157,0.92998,1
158,0.997713,1
159,0.998986,1
160,0.006501,0
161,5.4e-05,0
162,1.3e-05,0
163,0.000893,0
164,0.006182,0
165,0.000673,0
166,0.001927,0
167,0.007713,0
168,0.986714,1
169,0.990247,1
170,0.327413,0
171,0.125126,0
172,0.022038,0
173,0.999055,1
174,0.000282,0
175,1.9e-05,0
176,0.158211,0
177,0.033192,0
178,2e-05,0
179,0.001147,0
180,0.01328,0
181,0.014244,0
182,0.998335,1
183,0.004048,0
184,0.001963,0
185,0.677301,1
186,0.322573,0
187,0.437384,0
188,0.965162,1
189,0.999792,1
190,0.999547,1
191,0.999965,1
192,0.057813,0
193,0.99999,1
194,0.999884,1
195,0.000151,0
196,0.992921,1
197,0.993042,1
198,0.020454,0
199,0.999933,1
200,0.999704,1
201,0.999962,1
202,0.999588,1
203,0.998823,1
204,0.999951,1
205,0.751888,1
206,4.9e-05,0
207,0.002139,0
208,1.3e-05,0
209,3e-06,0
210,0.002594,0
211,0.000693,0
212,0.147672,0
213,0.176954,0
214,0.001603,0
215,0.000138,0
216,7.2e-05,0
217,0.001067,0
218,0.907615,1
219,0.005464,0
220,0.099329,0
221,0.000208,0
222,0.98965,1
223,0.955699,1
224,0.60801,1
225,0.9984,1
226,0.020936,0
227,0.007812,0
228,0.996282,1
229,0.967711,1
230,0.973688,1
231,0.933158,1
232,0.989737,1
233,0.993082,1
234,0.939934,1
235,0.999992,1
236,0.024431,0
237,0.871626,1
238,0.963035,1
239,0.921464,1
240,0.999974,1
241,0.997766,1
242,0.999996,1
243,0.929881,1
244,0.983173,1
245,0.999947,1
246,0.999963,1
247,0.946206,1
248,0.016863,0
249,0.021315,0
250,8e-06,0
251,1e-05,0
252,0.002138,0
253,0.085464,0
254,0.002542,0
255,0.001277,0
256,0.99838,1
257,0.050746,0
258,0.999992,1
259,0.997335,1
260,0.999994,1
261,0.938406,1
262,0.993969,1
263,0.999977,1
264,0.00698,0
265,0.997644,1
266,0.99975,1
267,0.036805,0
268,0.000136,0
269,0.922078,1
270,0.888978,1
271,0.049124,0
272,0.0015,0
273,0.017812,0
274,0.764348,1
275,0.84426,1
276,0.770612,1
277,0.999686,1
278,0.999997,1
279,0.977397,1
280,0.991246,1
281,0.755848,1
282,0.927811,1
283,0.99995,1
284,0.999979,1
285,0.999451,1
286,0.923764,1
287,0.719017,1
288,0.998866,1
289,0.88348,1
290,0.017249,0
291,0.011246,0
292,0.000941,0
293,0.432238,0
294,0.999708,1
295,0.000467,0
296,0.999997,1
297,0.998185,1
298,6.9e-05,0
299,0.025902,0
300,0.996031,1
301,1.9e-05,0
302,0.007699,0
303,0.955862,1
304,0.999513,1
305,0.775844,1
306,0.471468,0
307,0.044588,0
308,0.193431,0
309,0.029835,0
310,0.029141,0
311,0.023592,0
312,0.000131,0
313,0.016909,0
314,0.000886,0
315,0.042546,0
316,0.942315,1
317,0.034987,0
318,0.930882,1
319,0.989935,1
320,0.934457,1
321,0.999835,1
322,0.010661,0
323,0.005074,0
324,0.098646,0
325,0.999911,1
326,0.999785,1
327,0.996999,1
328,0.93462,1
329,0.999978,1
330,0.999993,1
331,0.999997,1
332,0.460973,0
333,0.998674,1
334,0.998404,1
335,0.999826,1
336,0.999975,1
337,0.998774,1
338,0.830018,1
339,0.999707,1
340,0.981936,1
341,0.987203,1
342,0.999992,1
343,0.999929,1
344,0.998826,1
345,0.988977,1
346,0.999982,1
347,0.944585,1
348,0.999897,1
349,0.038342,0
350,0.383413,0
351,0.999997,1
352,0.988277,1
353,0.999997,1
354,0.999506,1
355,0.976669,1
356,0.999964,1
357,0.010081,0
358,0.95449,1
359,0.950274,1
360,0.998729,1
361,0.998787,1
362,0.926533,1
363,0.056845,0
364,0.999088,1
365,5e-05,0
366,0.999981,1
367,0.003136,0
368,0.004921,0
369,0.027655,0
370,0.994028,1
371,0.000368,0
372,0.999995,1
373,0.997272,1
374,0.999662,1
375,0.999907,1
376,0.999867,1
377,0.002914,0
378,0.149194,0
379,0.999984,1
380,0.999146,1
381,0.855644,1
382,0.997505,1
383,0.979328,1
384,0.988418,1
385,0.999947,1
386,0.999781,1
387,0.977828,1
388,0.999667,1
389,0.998213,1
390,0.999964,1
391,0.999504,1
392,0.999988,1
393,0.980507,1
394,0.99422,1
395,0.999994,1
396,0.013294,0
397,0.932585,1
398,0.844276,1
399,0.898738,1
400,0.358385,0
401,0.869397,1
402,0.986742,1
403,0.953611,1
404,0.934831,1
405,0.024647,0
406,0.234056,0
407,0.977703,1
408,0.002072,0
409,0.958357,1
410,0.911121,1
411,0.99232,1
412,0.880681,1
413,0.892559,1
414,0.998483,1
415,0.952919,1
416,0.999996,1
417,0.999176,1
418,0.977375,1
419,0.969219,1
420,0.999891,1
421,0.999976,1
422,0.999991,1
423,0.99977,1
424,0.953839,1
425,0.999985,1
426,0.999304,1
427,0.079723,0
428,0.028001,0
429,0.000112,0
430,0.999835,1
431,0.997794,1
432,0.920998,1
433,0.041303,0
434,0.707422,1
435,0.118917,0
436,0.012908,0
437,0.001405,0
438,0.055286,0
439,0.009121,0
440,0.994369,1
441,0.991229,1
442,0.999997,1
443,0.995334,1
444,0.9967,1
445,0.986392,1
446,0.950791,1
447,0.01388,0
448,0.988339,1
449,0.468043,0
450,0.879223,1
451,0.965091,1
452,0.004383,0
453,0.049689,0
454,0.994657,1
455,0.999979,1
456,0.999986,1
457,0.007935,0
458,0.588013,1
459,6.1e-05,0
460,0.99999,1
461,0.936509,1
462,0.999959,1
463,0.999996,1
464,0.999993,1
465,0.999723,1
466,0.999953,1
467,0.999712,1
468,0.999729,1
469,0.999995,1
470,0.00015,0
471,0.98993,1
472,0.737338,1
473,0.991972,1
474,0.72579,1
475,0.063574,0
476,0.975855,1
477,0.999973,1
478,0.997568,1
479,0.999594,1
480,0.999928,1
481,0.989124,1
482,0.978411,1
483,0.987867,1
484,0.067749,0
485,0.964939,1
486,0.163144,0
487,0.997579,1
488,0.999807,1
489,0.999993,1
490,0.999977,1
491,0.999923,1
492,0.99755,1
493,0.995599,1
494,0.999059,1
495,0.994673,1
496,0.997504,1
497,0.381775,0
498,0.999969,1
499,0.927438,1
500,0.009547,0
501,0.992292,1
502,0.999995,1
503,0.99268,1
504,0.254474,0
505,1.9e-05,0
506,1.1e-05,0
507,0.996571,1
508,0.997144,1
509,0.992009,1
510,0.999985,1
511,0.992422,1
512,0.996518,1
513,0.997453,1
514,0.999932,1
515,0.99996,1
516,0.999906,1
517,0.999993,1
518,0.009283,0
519,0.048394,0
520,0.94707,1
521,0.262213,0
522,0.000462,0
523,0.094351,0
524,0.989722,1
525,0.999908,1
526,0.958531,1
527,0.999971,1
528,0.999983,1
529,0.99988,1
530,0.999961,1
531,0.999824,1
532,0.996288,1
533,0.044479,0
534,0.014825,0
535,0.007248,0
536,0.130409,0
537,0.000637,0
538,0.109075,0
539,0.000802,0
540,0.467667,0
541,0.023961,0
542,0.051763,0
543,0.992891,1
544,0.995011,1
545,9e-06,0
546,0.386836,0
547,0.999995,1
548,0.999782,1
549,0.993541,1
550,0.978964,1
551,0.000935,0
552,0.022476,0
553,4.9e-05,0
554,0.977623,1
555,0.001655,0
556,0.979298,1
557,0.999938,1
558,0.99961,1
559,0.00047,0
560,0.968557,1
561,0.997333,1
562,3.1e-05,0
563,0.000398,0
564,0.891003,1
565,0.999974,1
566,0.003097,0
567,0.94037,1
568,0.009406,0
569,0.999995,1
570,0.976591,1
571,0.999856,1
572,0.999948,1
573,0.99741,1
574,0.9979,1
575,0.999949,1
576,0.994371,1
577,0.997017,1
578,0.999628,1
579,0.999861,1
580,0.012035,0
581,0.991842,1
582,0.918646,1
583,0.95891,1
584,0.936815,1
585,0.999811,1
586,0.999834,1
587,0.988401,1
588,0.001322,0
589,0.997594,1
590,0.998418,1
591,0.999837,1
592,0.702179,1
593,0.998986,1
594,0.006097,0
595,8e-05,0
596,0.99999,1
597,0.999991,1
598,0.827045,1
599,0.99981,1
600,0.998014,1
601,0.999942,1
602,0.99988,1
603,0.998166,1
604,0.986638,1
605,0.999978,1
606,0.999995,1
607,0.946993,1
608,0.999992,1
609,0.847061,1
610,0.998852,1
611,0.006245,0
612,4.6e-05,0
613,1.7e-05,0
614,0.001794,0
615,3.3e-05,0
616,0.008363,0
617,0.001722,0
618,0.000439,0
619,0.000453,0
620,6.5e-05,0
621,0.013952,0
622,0.000609,0
623,0.85771,1
624,0.99565,1
625,0.999219,1
626,0.986831,1
627,0.000752,0
628,0.996965,1
629,0.11973,0
630,0.993143,1
631,0.979828,1
632,7e-06,0
633,0.051863,0
634,0.009842,0
635,0.089506,0
636,0.612394,1
637,0.695362,1
638,0.338667,0
639,0.299038,0
640,0.043326,0
641,0.999995,1
642,0.873784,1
643,0.999947,1
644,0.999924,1
645,0.000117,0
646,0.590357,1
647,0.997238,1
648,0.524498,1
649,0.931968,1
650,0.998339,1
651,0.999492,1
652,0.992201,1
653,0.0367,0
654,0.833932,1
655,0.997268,1
656,0.999999,1
657,0.926015,1
658,0.999998,1
659,0.061177,0
660,0.01082,0
661,0.976149,1
662,0.523282,1
663,0.112736,0
664,0.001316,0
665,0.013043,0
666,0.000123,0
667,6.5e-05,0
668,0.059922,0
669,0.992504,1
670,0.007743,0
671,0.016664,0
672,0.636055,1
673,0.01877,0
674,0.983681,1
675,0.000202,0
676,0.000331,0
677,0.000298,0
678,0.008122,0
679,0.998992,1
680,0.081262,0
681,0.055791,0
682,0.629136,1
683,0.997744,1
684,0.001139,0
685,0.010273,0
686,0.999996,1
687,0.937698,1
688,0.953964,1
689,0.999767,1
690,0.999943,1
691,0.999989,1
692,0.353976,0
693,0.984375,1
694,0.999654,1
695,0.999983,1
696,0.001662,0
697,0.000575,0
698,0.999983,1
699,0.999983,1
700,0.999824,1
701,0.999877,1
702,0.949778,1
703,0.895221,1
704,0.996761,1
705,0.010071,0
706,0.000963,0
707,0.000616,0
708,0.010171,0
709,0.000131,0
710,0.000286,0
711,0.98822,1
712,0.016315,0
713,0.979766,1
714,0.999494,1
715,0.999689,1
716,0.981609,1
717,0.999996,1
718,0.018942,0
719,0.001585,0
720,0.997929,1
721,0.997255,1
722,0.999021,1
723,0.997323,1
724,0.947389,1
725,0.995155,1
726,0.945539,1
727,0.999567,1
728,0.947137,1
729,0.99908,1
730,0.961537,1
731,0.996959,1
732,0.998735,1
733,0.995327,1
734,0.998791,1
735,0.998397,1
736,0.99999,1
737,0.999303,1
738,0.999673,1
739,0.999984,1
740,0.999994,1
741,0.999946,1
742,0.99992,1
743,0.944958,1
744,0.008884,0
745,0.999852,1
746,0.009786,0
747,0.01637,0
748,0.006343,0
749,0.011666,0
750,0.000324,0
751,0.004704,0
752,0.023545,0
753,9e-06,0
754,0.040342,0
755,0.024179,0
756,0.043628,0
757,5.5e-05,0
758,8.3e-05,0
759,0.000143,0
760,0.000196,0
761,0.002233,0
762,0.004773,0
763,0.004136,0
764,0.000969,0
765,0.002037,0
766,0.001123,0
767,0.00073,0
768,0.00023,0
769,0.9187,1
770,0.004395,0
771,0.000258,0
772,6.2e-05,0
773,0.000407,0
774,0.001142,0
775,0.000201,0
776,0.000146,0
777,6.8e-05,0
778,0.832759,1
779,9.3e-05,0
780,0.000307,0
781,0.000306,0
782,0.000144,0
783,0.000405,0
784,5.2e-05,0
785,0.000506,0
786,0.000256,0
787,0.993717,1
788,0.000131,0
789,0.002104,0
790,8.1e-05,0
791,0.000121,0
792,0.003835,0
793,0.000516,0
794,0.000271,0
795,0.000162,0
796,0.000639,0
797,8.5e-05,0
798,0.0001,0
799,0.000173,0
800,0.00031,0
801,0.000318,0
802,0.000917,0
803,0.000182,0
804,0.000987,0
805,5.4e-05,0
806,0.900258,1
807,0.527785,1
808,4.8e-05,0
809,0.001286,0
810,0.001665,0
811,0.000405,0
812,0.000459,0
813,0.009826,0
814,0.016236,0
815,0.001776,0
816,0.007892,0
817,0.999631,1
818,0.998627,1
819,0.999983,1
820,0.999876,1
821,0.999875,1
822,0.996651,1
823,0.99987,1
824,0.932722,1
825,0.999926,1
826,0.991056,1
827,0.999964,1
828,0.999981,1
829,0.953593,1
830,0.998131,1
831,0.020554,0
832,0.99903,1
833,0.990473,1
834,0.999962,1
835,0.999958,1
836,0.011916,0
837,0.011853,0
838,0.975398,1
839,0.96597,1
840,0.997665,1
841,0.999892,1
842,0.006605,0
843,0.999772,1
844,0.999984,1
845,0.999982,1
846,0.167132,0
847,0.00814,0
848,0.852899,1
849,0.999924,1
850,0.969029,1
851,0.991715,1
852,0.802355,1
853,0.997711,1
854,0.994845,1
855,0.988692,1
856,0.99977,1
857,0.992772,1
858,0.999979,1
859,0.995951,1
860,0.999168,1
861,0.999877,1
862,0.999992,1
863,0.999641,1
864,0.983943,1
865,0.999634,1
866,0.012844,0
867,0.020627,0
868,0.000279,0
869,0.049639,0
870,0.050152,0
871,0.001068,0
872,0.046299,0
873,3.7e-05,0
874,4.3e-05,0
875,0.055398,0
876,0.873591,1
877,0.999971,1
878,0.999616,1
879,0.999725,1
880,0.966742,1
881,0.999709,1
882,5.1e-05,0
883,0.203495,0
884,0.154411,0
885,0.009663,0
886,7e-06,0
887,0.000154,0
888,6.8e-05,0
889,0.992698,1
890,0.999941,1
891,0.830485,1
892,0.97809,1
893,0.998088,1
894,0.000361,0
895,0.990859,1
896,0.998682,1
897,0.911139,1
898,0.999892,1
899,0.996087,1
900,0.036372,0
901,0.922229,1
902,0.001225,0
903,0.002427,0
904,1.1e-05,0
905,0.002718,0
906,0.012052,0
907,0.999446,1
908,0.031255,0
909,0.999081,1
910,0.999997,1
911,1.0,1
912,0.999978,1
913,0.995362,1
914,0.92885,1
915,0.999466,1
916,0.999857,1
917,0.995814,1
918,0.999992,1
919,0.996683,1
920,0.991084,1
921,0.00952,0
922,0.998555,1
923,0.99556,1
924,0.942079,1
925,0.99966,1
926,0.962737,1
927,0.999639,1
928,0.999775,1
929,0.999152,1
930,0.999912,1
931,0.999922,1
932,0.987694,1
933,0.199593,0
934,0.999958,1
935,0.990251,1
936,0.989144,1
937,0.999785,1
938,0.999767,1
939,0.99972,1
940,3.6e-05,0
941,0.90256,1
942,0.013095,0
943,0.958705,1
944,0.998585,1
945,0.999708,1
946,0.999986,1
947,0.109961,0
948,0.150595,0
949,0.057959,0
950,0.132937,0
951,0.999342,1
952,0.999999,1
953,0.987773,1
954,0.999805,1
955,0.996206,1
956,7e-06,0
957,0.00416,0
958,0.010174,0
959,0.573801,1
960,0.000792,0
961,0.041923,0
962,0.008698,0
963,0.00653,0
964,0.999942,1
965,0.000959,0
966,1.5e-05,0
967,0.04248,0
968,0.672771,1
969,0.016711,0
970,6.9e-05,0
971,1.7e-05,0
972,0.001705,0
973,0.998991,1
974,0.99076,1
975,0.789683,1
976,0.970301,1
977,0.955195,1
978,0.974218,1
979,0.991783,1
980,0.748811,1
981,0.952828,1
982,0.225141,0
983,0.982917,1
984,0.999994,1
985,0.999692,1
986,0.156914,0
987,0.999384,1
988,0.994929,1
989,0.999963,1
990,0.728222,1
991,0.999905,1
992,0.999913,1
993,0.999942,1
994,0.046551,0
995,0.000132,0
996,0.001285,0
997,0.018874,0
998,0.714383,1
999,0.993396,1
1000,0.023352,0
1001,0.021968,0
1002,0.03557,0
1003,0.003105,0
1004,0.001718,0
1005,0.923813,1
1006,0.980136,1
1007,0.652443,1
1008,0.988065,1
1009,0.999859,1
1010,0.000813,0
1011,0.999822,1
1012,0.99999,1
1013,0.547951,1
1014,0.996961,1
1015,0.066334,0
1016,0.000346,0
1017,0.994959,1
1018,0.999996,1
1019,0.999947,1
1020,0.955839,1
1021,0.001046,0
1022,0.961231,1
1023,6.2e-05,0
1024,0.998136,1
1025,0.0001,0
1026,0.378646,0
1027,0.451745,0
1028,0.999713,1
1029,0.999941,1
1030,0.999408,1
1031,0.999946,1
1032,0.999993,1
1033,0.999571,1
1034,0.045597,0
1035,0.000787,0
1036,0.999829,1
1037,0.99985,1
1038,0.99999,1
1039,0.000444,0
1040,0.001081,0
1041,0.005363,0
1042,0.000434,0
1043,0.114777,0
1044,0.906416,1
1045,0.995443,1
1046,0.107513,0
1047,0.020127,0
1048,0.030945,0
1049,0.002877,0
1050,0.001724,0
1051,0.001534,0
1052,0.999994,1
1053,0.983992,1
1054,0.999702,1
1055,0.999986,1
1056,0.989573,1
1057,0.999967,1
1058,0.511929,1
1059,0.000417,0
1060,5.7e-05,0
1061,0.001511,0
1062,0.999837,1
1063,0.000824,0
1064,0.2223,0
1065,0.967002,1
1066,0.994494,1
1067,0.997966,1
1068,0.448078,0
1069,0.999998,1
1070,0.029237,0
1071,0.999959,1
1072,0.999932,1
1073,0.997651,1
1074,0.999455,1
1075,0.95907,1
1076,0.001616,0
1077,3e-05,0
1078,0.082008,0
1079,0.999626,1
1080,0.997029,1
1081,0.985071,1
1082,0.991599,1
1083,0.988788,1
1084,0.004621,0
1085,0.000712,0
1086,0.001043,0
1087,0.038952,0
1088,0.999996,1
1089,0.97211,1
1090,0.999892,1
1091,2e-06,0
1092,0.999994,1
1093,0.990857,1
1094,0.001942,0
1095,0.001175,0
1096,0.00029,0
1097,0.540967,1
1098,0.964047,1
1099,0.998155,1
1100,0.987379,1
1101,0.239422,0
1102,0.999943,1
1103,0.988246,1
1104,0.999979,1
1105,0.603245,1
1106,0.000743,0
1107,0.996919,1
1108,0.999313,1
1109,0.999998,1
1110,0.99988,1
1111,0.999997,1
1112,0.999994,1
1113,0.995726,1
1114,0.053696,0
1115,0.001873,0
1116,0.997102,1
1117,0.999817,1
1118,6.9e-05,0
1119,0.034786,0
1120,0.996429,1
1121,0.998064,1
1122,0.997912,1
1123,0.99791,1
1124,0.999887,1
1125,0.99838,1
1126,0.999978,1
1127,0.99755,1
1128,0.99701,1
1129,0.997096,1
1130,0.060407,0
1131,0.310681,0
1132,0.999835,1
1133,0.999998,1
1134,0.999996,1
1135,0.999992,1
1136,8.6e-05,0
1137,0.999747,1
1138,0.946708,1
1139,0.999737,1
1140,0.987069,1
1141,0.915354,1
1142,0.785804,1
1143,0.997344,1
1144,0.999918,1
1145,0.999419,1
1146,0.99999,1
1147,0.713744,1
1148,0.023546,0
1149,0.99986,1
1150,6e-06,0
1151,0.000117,0
1152,0.021238,0
1153,0.999978,1
1154,0.999919,1
1155,0.937341,1
1156,0.999981,1
1157,0.999996,1
1158,0.999997,1
1159,0.998981,1
1160,0.007997,0
1161,0.998816,1
1162,0.99981,1
1163,0.000129,0
1164,0.999977,1
1165,0.999995,1
1166,0.999994,1
1167,0.999979,1
1168,0.999969,1
1169,0.999785,1
1170,0.999997,1
1171,0.988004,1
1172,0.999234,1
1173,0.31391,0
1174,0.990463,1
1175,0.192462,0
1176,0.004643,0
1177,0.988768,1
1178,0.994383,1
1179,0.017053,0
1180,0.999997,1
1181,0.224783,0
1182,0.892,1
1183,0.985385,1
1184,0.998973,1
1185,0.03425,0
1186,0.060741,0
1187,0.026651,0
1188,0.035614,0
1189,0.118626,0
1190,0.052371,0
1191,0.060294,0
1192,0.058255,0
1193,0.025859,0
1194,0.054428,0
1195,0.043734,0
1196,0.021297,0
1197,0.05478,0
1198,0.050182,0
1199,0.05139,0
1200,0.053944,0
1201,0.046915,0
1202,0.058815,0
1203,0.054131,0
1204,0.059467,0
1205,0.021447,0
1206,0.060765,0
1207,0.055078,0
1208,0.02932,0
1209,0.054736,0
1210,0.092307,0
1211,0.05226,0
1212,0.052017,0
1213,0.040693,0
1214,0.055936,0
1215,0.054021,0
1216,0.047564,0
1217,0.057524,0
1218,0.071819,0
1219,0.055151,0
1220,0.116346,0
1221,0.041276,0
1222,0.116969,0
1223,0.055404,0
1224,0.091638,0
1225,0.021297,0
1226,0.040164,0
1227,0.020972,0
1228,0.049452,0
1229,0.021447,0
1230,0.055665,0
1231,0.070861,0
1232,0.046477,0
1233,0.061928,0
1234,0.024165,0
1235,0.0,0
1236,0.959897,1
1237,0.997327,1
1238,0.978723,1
1239,0.999508,1
1240,0.98194,1
1241,0.696263,1
1242,0.999525,1
1243,0.00362,0
1244,0.00319,0
1245,0.978333,1
1246,0.997409,1
1247,0.044869,0
1248,0.138742,0
1249,0.99668,1
1250,0.002889,0
1251,0.022146,0
1252,0.206928,0
1253,0.000316,0
1254,0.000141,0
1255,0.056849,0
1256,0.000303,0
1257,9e-05,0
1258,0.025286,0
1259,6.1e-05,0
1260,0.009491,0
1261,0.003084,0
1262,0.02473,0
1263,0.999891,1
1264,0.999778,1
1265,0.999986,1
1266,0.99155,1
1267,0.788889,1
1268,0.112274,0
1269,0.092915,0
1270,0.115261,0
1271,0.091361,0
1272,0.076974,0
1273,0.02798,0
1274,0.192131,0
1275,0.055749,0
1276,0.0535,0
1277,0.07958,0
1278,0.061696,0
1279,0.102357,0
1280,0.025111,0
1281,0.820798,1
1282,0.916706,1
1283,0.983085,1
1284,0.999766,1
1285,0.788898,1
1286,0.999961,1
1287,0.999796,1
1288,0.999914,1
1289,0.996388,1
1290,0.977428,1
1291,0.999862,1
1292,0.997345,1
1293,0.998019,1
1294,0.99967,1
1295,0.996481,1
1296,0.000866,0
1297,0.990281,1
1298,0.996037,1
1299,0.009996,0
1300,0.946382,1
1301,0.955182,1
1302,0.012007,0
1303,0.182619,0
1304,0.011636,0
1305,0.000522,0
1306,6.3e-05,0
1307,0.011768,0
1308,0.002939,0
1309,0.135607,0
1310,0.924493,1
1311,0.971633,1
1312,0.963928,1
1313,0.521812,1
1314,0.158144,0
1315,0.20112,0
1316,0.508741,1
1317,0.999591,1
1318,0.999881,1
1319,0.740362,1
1320,0.356706,0
1321,0.707377,1
1322,0.935814,1
1323,0.575352,1
1324,0.608393,1
1325,0.499814,0
1326,0.915861,1
1327,0.924591,1
1328,0.908158,1
1329,0.326182,0
1330,0.474461,0
1331,0.944447,1
1332,0.618947,1
1333,0.925781,1
1334,0.64887,1
1335,0.50559,1
1336,0.802696,1
1337,0.935123,1
1338,0.956038,1
1339,0.998525,1
1340,0.998036,1
1341,0.997958,1
1342,0.997292,1
1343,0.997995,1
1344,0.028671,0
1345,0.074373,0
1346,0.999686,1
1347,0.560658,1
1348,0.999971,1
1349,0.999994,1
1350,0.000237,0
1351,6e-06,0
1352,0.000767,0
1353,0.99461,1
1354,0.99824,1
1355,0.880586,1
1356,0.98263,1
1357,0.023439,0
1358,0.834955,1
1359,0.931639,1
1360,0.997675,1
1361,0.99886,1
1362,0.918766,1
1363,0.997882,1
1364,0.041895,0
1365,0.36838,0
1366,0.001729,0
1367,0.616051,1
1368,0.9999,1
1369,0.999995,1
1370,0.999998,1
1371,0.998669,1
1372,0.99996,1
1373,0.999914,1
1374,0.972017,1
1375,0.994695,1
1376,0.999633,1
1377,0.999462,1
1378,0.001252,0
1379,0.002869,0
1380,0.002854,0
1381,0.000299,0
1382,0.023104,0
1383,0.831173,1
1384,0.999949,1
1385,0.823636,1
1386,0.778248,1
1387,0.948878,1
1388,0.002463,0
1389,2.2e-05,0
1390,0.250021,0
1391,0.061833,0
1392,0.997748,1
1393,0.018454,0
1394,0.999999,1
1395,0.999746,1
1396,0.003652,0
1397,0.000944,0
1398,0.000569,0
1399,0.999885,1
1400,0.999956,1
1401,0.94691,1
1402,0.770032,1
1403,0.961559,1
1404,0.904606,1
1405,0.999998,1
1406,0.999988,1
1407,0.036023,0
1408,0.458162,0
1409,0.999809,1
1410,0.999991,1
1411,0.997243,1
1412,0.581127,1
1413,0.059751,0
1414,1e-06,0
1415,0.999903,1
1416,0.057489,0
1417,0.999819,1
1418,0.998913,1
1419,0.246589,0
1420,0.001775,0
1421,0.037222,0
1422,0.042847,0
1423,0.999989,1
1424,0.982399,1
1425,0.999998,1
1426,0.998791,1
1427,0.998929,1
1428,0.999973,1
1429,0.990308,1
1430,0.987644,1
1431,0.80437,1
1432,0.989214,1
1433,0.98363,1
1434,0.010666,0
1435,0.001486,0
1436,0.03814,0
1437,0.999835,1
1438,0.997799,1
1439,0.62267,1
1440,0.99993,1
1441,0.999994,1
1442,0.963113,1
1443,0.999986,1
1444,0.780833,1
1445,0.008054,0
1446,0.000419,0
1447,0.000881,0
1448,0.999929,1
1449,0.962757,1
1450,0.080185,0
1451,0.925687,1
1452,0.991273,1
1453,0.999676,1
1454,0.989448,1
1455,0.803751,1
1456,0.991794,1
1457,0.958615,1
1458,0.029282,0
1459,0.999625,1
1460,0.997545,1
1461,0.997052,1
1462,0.999785,1
1463,0.997777,1
1464,0.999927,1
1465,0.999203,1
1466,0.997088,1
1467,0.998693,1
1468,0.999746,1
1469,0.99979,1
1470,0.998221,1
1471,4.5e-05,0
1472,0.000246,0
1473,0.000648,0
1474,0.126482,0
1475,9.9e-05,0
1476,0.982842,1
1477,0.000354,0
1478,0.000592,0
1479,0.99997,1
1480,0.000126,0
1481,6e-05,0
1482,0.358851,0
1483,0.063883,0
1484,0.999935,1
1485,0.999989,1
